testNo ,repeatNo, agentNo, agentID, agentType, agentTypeNo, x, y, z, yaw, vel_x, vel_y, vel_z, speed, time, sim_time, fps
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, 0.330, -134.831, 0.129, -3.116, -5.215, -0.169, 0.000, 5.217, 7.800, 633.577, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -4.689, -125.744, 0.129, -1.670, -0.885, -5.140, 0.000, 5.216, 7.900, 633.677, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -0.191, -134.846, 0.129, -3.115, -5.217, -0.146, 0.000, 5.219, 7.900, 633.677, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -4.777, -126.257, 0.129, -1.692, -0.984, -5.126, 0.000, 5.219, 8.000, 633.777, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -0.713, -134.859, 0.129, -3.116, -5.218, -0.103, 0.000, 5.219, 8.000, 633.777, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -4.871, -126.771, 0.129, -1.712, -1.042, -5.118, 0.000, 5.223, 8.100, 633.877, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -1.235, -134.869, 0.129, -3.118, -5.219, -0.085, -0.000, 5.219, 8.100, 633.877, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -4.972, -127.283, 0.129, -1.729, -1.073, -5.114, 0.000, 5.225, 8.200, 633.977, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -1.757, -134.876, 0.129, -3.121, -5.219, -0.056, 0.000, 5.220, 8.200, 633.977, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -5.076, -127.795, 0.129, -1.742, -1.100, -5.108, 0.000, 5.225, 8.300, 634.077, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -2.279, -134.883, 0.129, -3.124, -5.220, -0.051, 0.000, 5.220, 8.300, 634.077, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -5.183, -128.306, 0.129, -1.753, -1.117, -5.104, 0.000, 5.225, 8.400, 634.177, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -2.801, -134.887, 0.129, -3.127, -5.220, -0.031, -0.000, 5.220, 8.400, 634.177, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -5.293, -128.817, 0.129, -1.762, -1.130, -5.100, -0.000, 5.224, 8.500, 634.277, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -3.323, -134.891, 0.129, -3.129, -5.220, -0.027, -0.000, 5.220, 8.500, 634.277, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -5.404, -129.327, 0.129, -1.770, -1.137, -5.098, 0.000, 5.223, 8.600, 634.377, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -3.844, -134.904, 0.129, -3.124, -5.212, -0.197, -0.000, 5.216, 8.600, 634.377, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -5.518, -129.837, 0.129, -1.777, -1.180, -5.086, -0.000, 5.221, 8.700, 634.477, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -4.365, -134.923, 0.129, -3.119, -5.214, -0.173, -0.000, 5.217, 8.700, 634.477, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -5.634, -130.346, 0.129, -1.783, -1.177, -5.086, -0.000, 5.221, 8.800, 634.577, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -4.887, -134.938, 0.129, -3.117, -5.216, -0.151, 0.000, 5.218, 8.800, 634.577, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -5.751, -130.855, 0.129, -1.787, -1.175, -5.086, -0.000, 5.220, 8.900, 634.677, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -5.409, -134.951, 0.129, -3.117, -5.217, -0.112, 0.000, 5.219, 8.900, 634.677, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -5.888, -131.355, 0.129, -1.806, -1.696, -4.877, -0.000, 5.163, 9.000, 634.777, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -5.930, -134.962, 0.129, -3.119, -5.218, -0.095, -0.000, 5.219, 9.000, 634.777, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -6.073, -131.671, 0.129, -1.858, -1.963, -2.663, 0.002, 3.308, 9.100, 634.877, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -6.424, -135.134, 0.128, 3.091, -4.818, -1.541, -0.008, 5.058, 9.100, 634.877, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -6.273, -131.893, 0.130, -1.929, -2.240, -1.887, 0.003, 2.929, 9.200, 634.977, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -6.888, -135.306, 0.127, 2.997, -4.610, -1.136, -0.002, 4.748, 9.200, 634.977, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -6.482, -132.052, 0.131, -2.006, -2.356, -1.235, 0.000, 2.661, 9.300, 635.077, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -7.358, -135.408, 0.127, 2.920, -4.681, -0.496, 0.001, 4.707, 9.300, 635.077, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -6.701, -132.160, 0.132, -2.093, -2.436, -0.758, -0.002, 2.551, 9.400, 635.177, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -7.834, -135.458, 0.128, 2.872, -4.694, -0.177, 0.002, 4.697, 9.400, 635.177, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -6.916, -132.233, 0.132, -2.182, -2.339, -0.493, -0.000, 2.391, 9.500, 635.277, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -8.291, -135.464, 0.128, 2.843, -4.420, 0.175, 0.000, 4.424, 9.500, 635.277, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -7.130, -132.298, 0.131, -2.267, -2.354, -0.530, -0.005, 2.413, 9.600, 635.377, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -8.718, -135.460, 0.129, 2.833, -4.137, -0.017, 0.005, 4.138, 9.600, 635.377, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -7.341, -132.372, 0.131, -2.338, -2.142, -0.655, -0.004, 2.240, 9.700, 635.477, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -9.119, -135.463, 0.129, 2.838, -3.939, -0.039, 0.003, 3.939, 9.700, 635.477, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -7.537, -132.449, 0.130, -2.394, -2.111, -0.603, 0.001, 2.196, 9.800, 635.577, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -9.494, -135.466, 0.130, 2.841, -3.498, -0.106, -0.001, 3.499, 9.800, 635.577, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -7.736, -132.522, 0.130, -2.447, -2.092, -0.652, -0.002, 2.191, 9.900, 635.677, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -9.810, -135.482, 0.130, 2.851, -2.955, -0.264, 0.002, 2.967, 9.900, 635.677, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -7.936, -132.608, 0.130, -2.483, -1.992, -0.848, -0.003, 2.165, 10.000, 635.777, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -10.090, -135.519, 0.130, 2.848, -2.637, -0.397, 0.003, 2.666, 10.000, 635.777, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -8.116, -132.702, 0.130, -2.506, -1.726, -0.913, 0.000, 1.952, 10.100, 635.877, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -10.330, -135.571, 0.130, 2.833, -2.143, -0.561, -0.000, 2.215, 10.100, 635.877, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -8.281, -132.790, 0.130, -2.521, -1.663, -0.760, 0.001, 1.829, 10.200, 635.977, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -10.532, -135.634, 0.130, 2.827, -1.982, -0.556, -0.001, 2.059, 10.200, 635.977, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -8.441, -132.867, 0.131, -2.540, -1.671, -0.721, -0.000, 1.820, 10.300, 636.077, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -10.735, -135.680, 0.130, 2.823, -2.135, -0.384, -0.000, 2.169, 10.300, 636.077, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -8.607, -132.944, 0.130, -2.563, -1.705, -0.703, -0.003, 1.845, 10.400, 636.177, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -10.957, -135.713, 0.130, 2.811, -2.230, -0.260, 0.003, 2.245, 10.400, 636.177, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -8.766, -133.017, 0.130, -2.586, -1.570, -0.621, 0.001, 1.689, 10.500, 636.277, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -11.177, -135.732, 0.129, 2.789, -2.114, -0.063, -0.000, 2.115, 10.500, 636.277, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -8.911, -133.080, 0.130, -2.607, -1.481, -0.534, -0.005, 1.574, 10.600, 636.377, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -11.381, -135.742, 0.130, 2.768, -1.946, -0.090, 0.005, 1.948, 10.600, 636.377, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -9.061, -133.140, 0.130, -2.629, -1.558, -0.549, -0.004, 1.652, 10.700, 636.477, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -11.575, -135.764, 0.130, 2.765, -1.907, -0.317, 0.004, 1.933, 10.700, 636.477, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -9.210, -133.198, 0.130, -2.650, -1.483, -0.507, 0.001, 1.567, 10.800, 636.577, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -11.762, -135.791, 0.130, 2.767, -1.831, -0.232, -0.001, 1.846, 10.800, 636.577, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -9.339, -133.249, 0.130, -2.664, -1.116, -0.461, 0.007, 1.207, 10.900, 636.677, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -11.946, -135.805, 0.130, 2.765, -1.875, -0.054, -0.007, 1.876, 10.900, 636.677, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -9.423, -133.293, 0.131, -2.666, -0.606, -0.406, 0.006, 0.730, 11.000, 636.777, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -12.138, -135.798, 0.129, 2.760, -1.966, 0.186, -0.006, 1.975, 11.000, 636.777, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -9.464, -133.328, 0.131, -2.660, -0.262, -0.334, -0.001, 0.424, 11.100, 636.877, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -12.344, -135.768, 0.129, 2.759, -2.182, 0.305, 0.001, 2.203, 11.100, 636.877, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -9.511, -133.338, 0.119, -2.679, -0.734, 0.077, -0.378, 0.829, 11.200, 636.977, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -12.579, -135.737, 0.129, 2.782, -2.590, 0.259, 0.005, 2.603, 11.200, 636.977, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -9.574, -133.298, 0.120, -2.741, -0.702, 0.727, 0.033, 1.011, 11.300, 637.077, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -12.865, -135.685, 0.129, 2.813, -3.130, 0.538, 0.001, 3.176, 11.300, 637.077, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -9.613, -133.239, 0.121, -2.792, -0.085, 0.658, 0.007, 0.663, 11.400, 637.177, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -13.202, -135.607, 0.129, 2.833, -3.606, 0.808, 0.000, 3.695, 11.400, 637.177, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -9.590, -133.193, 0.123, -2.813, 0.272, 0.550, 0.052, 0.616, 11.500, 637.277, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -13.587, -135.533, 0.129, 2.863, -4.086, 0.491, -0.000, 4.116, 11.500, 637.277, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -9.560, -133.149, 0.126, -2.834, 0.296, 0.530, 0.039, 0.608, 11.600, 637.377, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -14.017, -135.473, 0.129, 2.901, -4.503, 0.493, -0.000, 4.530, 11.600, 637.377, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -9.528, -133.106, 0.128, -2.854, 0.310, 0.516, 0.022, 0.602, 11.700, 637.477, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -14.483, -135.413, 0.129, 2.934, -4.823, 0.424, -0.000, 4.841, 11.700, 637.477, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -9.495, -133.062, 0.129, -2.876, 0.322, 0.505, 0.011, 0.599, 11.800, 637.577, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -14.977, -135.363, 0.129, 2.966, -5.063, 0.389, 0.006, 5.078, 11.800, 637.577, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -9.461, -133.020, 0.129, -2.897, 0.333, 0.495, 0.006, 0.597, 11.900, 637.677, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -15.491, -135.317, 0.129, 2.994, -5.223, 0.302, 0.000, 5.232, 11.900, 637.677, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -9.449, -133.002, 0.129, -2.905, -0.028, -0.014, 0.003, 0.031, 12.000, 637.777, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -16.018, -135.282, 0.129, 3.020, -5.329, 0.247, -0.001, 5.335, 12.000, 637.777, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -9.467, -133.021, 0.129, -2.894, -0.328, -0.417, 0.001, 0.530, 12.100, 637.877, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -16.554, -135.253, 0.129, 3.042, -5.391, 0.172, -0.000, 5.393, 12.100, 637.877, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -9.519, -133.080, 0.129, -2.865, -0.618, -0.866, 0.000, 1.063, 12.200, 637.977, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -17.095, -135.232, 0.129, 3.063, -5.425, 0.123, -0.000, 5.427, 12.200, 637.977, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -9.598, -133.176, 0.129, -2.818, -0.847, -1.294, 0.000, 1.547, 12.300, 638.077, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -17.638, -135.216, 0.129, 3.079, -5.441, 0.076, -0.000, 5.442, 12.300, 638.077, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -9.700, -133.311, 0.129, -2.757, -1.038, -1.721, 0.000, 2.010, 12.400, 638.177, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -18.182, -135.206, 0.129, 3.094, -5.447, 0.044, -0.000, 5.448, 12.400, 638.177, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -9.841, -133.482, 0.129, -2.692, -1.643, -1.991, 0.000, 2.581, 12.500, 638.277, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -18.727, -135.199, 0.129, 3.105, -5.448, 0.017, -0.000, 5.448, 12.500, 638.277, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -10.061, -133.664, 0.128, -2.653, -2.501, -1.895, 0.000, 3.138, 12.600, 638.377, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -19.271, -135.195, 0.129, 3.115, -5.445, 0.000, -0.000, 5.445, 12.600, 638.377, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -10.348, -133.851, 0.128, -2.636, -3.093, -1.987, -0.000, 3.676, 12.700, 638.477, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -19.815, -135.203, 0.129, 3.130, -5.432, -0.185, -0.000, 5.435, 12.700, 638.477, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -10.689, -134.053, 0.128, -2.631, -3.673, -1.971, -0.000, 4.168, 12.800, 638.577, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -20.358, -135.218, 0.129, -3.140, -5.431, -0.179, -0.000, 5.434, 12.800, 638.577, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -11.082, -134.253, 0.129, -2.643, -4.137, -2.013, 0.000, 4.601, 12.900, 638.677, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -20.901, -135.232, 0.129, -3.132, -5.431, -0.169, 0.000, 5.433, 12.900, 638.677, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -11.512, -134.461, 0.129, -2.658, -4.508, -1.956, 0.000, 4.914, 13.000, 638.777, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -21.444, -135.246, 0.129, -3.127, -5.430, -0.132, -0.000, 5.432, 13.000, 638.777, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -11.978, -134.641, 0.129, -2.696, -4.847, -1.552, 0.006, 5.089, 13.100, 638.877, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -21.987, -135.258, 0.129, -3.125, -5.430, -0.115, 0.000, 5.431, 13.100, 638.877, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -12.468, -134.798, 0.129, -2.741, -5.050, -1.234, 0.000, 5.199, 13.200, 638.977, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -22.530, -135.268, 0.129, -3.125, -5.429, -0.086, 0.000, 5.430, 13.200, 638.977, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -12.975, -134.918, 0.129, -2.796, -5.182, -0.941, -0.001, 5.267, 13.300, 639.077, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -23.073, -135.276, 0.129, -3.126, -5.429, -0.071, -0.000, 5.429, 13.300, 639.077, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -13.492, -135.017, 0.129, -2.847, -5.250, -0.754, -0.000, 5.304, 13.400, 639.177, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -23.616, -135.281, 0.129, -3.127, -5.429, -0.047, -0.000, 5.429, 13.400, 639.177, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -14.015, -135.101, 0.129, -2.891, -5.274, -0.658, -0.000, 5.315, 13.500, 639.277, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -24.158, -135.286, 0.129, -3.129, -5.428, -0.041, 0.000, 5.429, 13.500, 639.277, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -14.539, -135.165, 0.129, -2.933, -5.276, -0.421, -0.000, 5.293, 13.600, 639.377, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -24.701, -135.295, 0.129, -3.128, -5.421, -0.168, -0.000, 5.424, 13.600, 639.377, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -15.064, -135.213, 0.129, -2.971, -5.269, -0.324, -0.000, 5.279, 13.700, 639.477, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -25.243, -135.314, 0.129, -3.120, -5.418, -0.243, 0.000, 5.424, 13.700, 639.477, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -15.589, -135.248, 0.129, -3.005, -5.257, -0.189, -0.000, 5.260, 13.800, 639.577, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -25.785, -135.332, 0.129, -3.116, -5.422, -0.176, -0.000, 5.425, 13.800, 639.577, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -16.113, -135.272, 0.129, -3.034, -5.245, -0.105, -0.000, 5.246, 13.900, 639.677, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -26.327, -135.347, 0.129, -3.116, -5.424, -0.129, 0.000, 5.426, 13.900, 639.677, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -16.636, -135.288, 0.129, -3.059, -5.237, -0.056, -0.000, 5.237, 14.000, 639.777, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -26.870, -135.359, 0.129, -3.117, -5.425, -0.108, 0.000, 5.426, 14.000, 639.777, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -17.159, -135.299, 0.129, -3.079, -5.230, -0.021, -0.000, 5.230, 14.100, 639.877, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -27.412, -135.369, 0.129, -3.119, -5.426, -0.079, 0.000, 5.427, 14.100, 639.877, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -17.681, -135.305, 0.129, -3.095, -5.226, 0.001, -0.000, 5.226, 14.200, 639.977, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -27.955, -135.377, 0.129, -3.122, -5.427, -0.065, 0.000, 5.427, 14.200, 639.977, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -18.204, -135.308, 0.129, -3.107, -5.223, 0.013, -0.000, 5.223, 14.300, 640.077, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -28.498, -135.384, 0.129, -3.124, -5.428, -0.057, 0.000, 5.428, 14.300, 640.077, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -18.726, -135.310, 0.129, -3.117, -5.221, 0.021, -0.000, 5.221, 14.400, 640.177, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -29.041, -135.389, 0.129, -3.127, -5.428, -0.036, -0.000, 5.428, 14.400, 640.177, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -19.248, -135.310, 0.129, -3.125, -5.220, 0.022, -0.000, 5.220, 14.500, 640.277, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -29.583, -135.403, 0.129, -3.123, -5.421, -0.189, -0.000, 5.425, 14.500, 640.277, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -19.770, -135.310, 0.129, -3.130, -5.220, 0.024, 0.000, 5.220, 14.600, 640.377, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -30.125, -135.422, 0.129, -3.117, -5.421, -0.217, 0.000, 5.426, 14.600, 640.377, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -20.292, -135.309, 0.129, -3.134, -5.219, 0.021, -0.000, 5.220, 14.700, 640.477, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -30.667, -135.441, 0.129, -3.114, -5.423, -0.170, 0.000, 5.426, 14.700, 640.477, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -20.813, -135.308, 0.129, -3.137, -5.219, 0.021, -0.000, 5.220, 14.800, 640.577, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -31.210, -135.456, 0.129, -3.114, -5.425, -0.140, 0.000, 5.427, 14.800, 640.577, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -21.335, -135.307, 0.129, -3.139, -5.220, 0.016, 0.000, 5.220, 14.900, 640.677, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -31.752, -135.467, 0.129, -3.117, -5.426, -0.088, 0.000, 5.427, 14.900, 640.677, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -21.857, -135.306, 0.129, -3.141, -5.220, 0.016, 0.000, 5.220, 15.000, 640.777, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -32.295, -135.476, 0.129, -3.120, -5.427, -0.062, 0.000, 5.427, 15.000, 640.777, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -22.379, -135.305, 0.129, -3.141, -5.220, 0.011, -0.000, 5.220, 15.100, 640.877, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -32.838, -135.482, 0.129, -3.123, -5.427, -0.049, 0.000, 5.428, 15.100, 640.877, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -22.901, -135.304, 0.129, 3.141, -5.220, 0.011, 0.000, 5.220, 15.200, 640.977, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -33.380, -135.487, 0.129, -3.126, -5.428, -0.035, 0.000, 5.428, 15.200, 640.977, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -23.423, -135.303, 0.129, 3.141, -5.220, 0.008, -0.000, 5.220, 15.300, 641.077, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -33.923, -135.491, 0.129, -3.129, -5.428, -0.027, 0.000, 5.428, 15.300, 641.077, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -23.945, -135.302, 0.129, 3.141, -5.220, 0.007, 0.000, 5.220, 15.400, 641.177, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -34.465, -135.504, 0.129, -3.124, -5.421, -0.184, -0.000, 5.425, 15.400, 641.177, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -24.467, -135.302, 0.129, 3.141, -5.220, 0.005, -0.000, 5.220, 15.500, 641.277, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -35.008, -135.522, 0.129, -3.119, -5.421, -0.213, -0.000, 5.426, 15.500, 641.277, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -24.989, -135.302, 0.129, 3.141, -5.220, 0.004, 0.000, 5.220, 15.600, 641.377, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -35.550, -135.538, 0.129, -3.117, -5.424, -0.151, 0.000, 5.426, 15.600, 641.377, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -25.511, -135.301, 0.129, 3.141, -5.220, 0.003, -0.000, 5.220, 15.700, 641.477, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -36.092, -135.553, 0.129, -3.116, -5.425, -0.143, -0.000, 5.427, 15.700, 641.477, 0.000
0, 0, 1, 266, vehicle.mercedes-benz.coupe, 3, -26.033, -135.301, 0.129, 3.141, -5.220, 0.002, -0.000, 5.220, 15.800, 641.577, 0.000
0, 0, 2, 267, vehicle.mercedes-benz.coupe, 3, -36.635, -135.564, 0.129, -3.118, -5.426, -0.095, -0.000, 5.427, 15.800, 641.577, 0.000
