testNo, repeatNo, agentNo, agentID, agentType, agentTypeNo, x, y, z, yaw, vel_x, vel_y, vel_z, speed, time, sim_time, fps
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -7.978, -28.784, 0.129, -1.318, 0.842, -5.176, -0.000, 5.244, 8.000, 986.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.741, -74.395, 0.931, -1.683, -0.169, -1.491, 0.000, 1.500, 8.000, 986.104, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -7.884, -29.300, 0.129, -1.340, 0.873, -5.170, -0.000, 5.243, 8.100, 986.204, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.758, -74.544, 0.931, -1.683, -0.168, -1.491, 0.000, 1.500, 8.100, 986.204, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -7.792, -29.815, 0.129, -1.357, 0.858, -5.167, -0.000, 5.238, 8.200, 986.304, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.774, -74.693, 0.931, -1.683, -0.168, -1.491, 0.000, 1.500, 8.200, 986.304, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -7.697, -30.330, 0.129, -1.366, 0.934, -5.149, -0.000, 5.233, 8.300, 986.404, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.791, -74.842, 0.930, -1.683, -0.168, -1.491, 0.000, 1.500, 8.300, 986.404, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -7.603, -30.844, 0.129, -1.375, 0.858, -5.154, 0.000, 5.225, 8.400, 986.504, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.814, -74.991, 0.930, -1.700, -0.183, -1.489, 0.000, 1.500, 8.400, 986.504, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -7.517, -31.360, 0.129, -1.385, 0.813, -5.158, 0.000, 5.222, 8.500, 986.604, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.836, -75.139, 0.930, -1.709, -0.198, -1.487, 0.000, 1.500, 8.500, 986.604, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -7.432, -31.874, 0.129, -1.391, 0.878, -5.145, 0.000, 5.220, 8.600, 986.704, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.859, -75.287, 0.929, -1.713, -0.207, -1.486, 0.000, 1.500, 8.600, 986.704, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -7.341, -32.388, 0.129, -1.392, 0.912, -5.138, -0.000, 5.219, 8.700, 986.804, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.881, -75.436, 0.929, -1.715, -0.213, -1.485, 0.000, 1.500, 8.700, 986.804, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -7.245, -32.901, 0.129, -1.390, 0.984, -5.124, -0.000, 5.218, 8.800, 986.904, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.903, -75.584, 0.929, -1.716, -0.216, -1.484, 0.000, 1.500, 8.800, 986.904, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -7.147, -33.414, 0.129, -1.387, 0.995, -5.122, 0.000, 5.218, 8.900, 987.004, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.925, -75.732, 0.928, -1.717, -0.217, -1.484, 0.000, 1.500, 8.900, 987.004, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -7.066, -33.928, 0.129, -1.398, 0.670, -5.160, -0.000, 5.203, 9.000, 987.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.944, -75.881, 0.928, -1.709, -0.211, -1.485, 0.000, 1.500, 9.000, 987.104, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.999, -34.444, 0.129, -1.412, 0.602, -5.174, -0.000, 5.208, 9.100, 987.204, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.963, -76.030, 0.927, -1.705, -0.204, -1.486, 0.000, 1.500, 9.100, 987.204, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.947, -34.962, 0.129, -1.432, 0.387, -5.190, -0.000, 5.204, 9.200, 987.304, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.983, -76.179, 0.927, -1.703, -0.200, -1.487, 0.000, 1.500, 9.200, 987.304, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.904, -35.480, 0.129, -1.450, 0.379, -5.199, 0.000, 5.213, 9.300, 987.404, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.002, -76.327, 0.927, -1.702, -0.198, -1.487, 0.000, 1.500, 9.300, 987.404, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.861, -36.000, 0.129, -1.462, 0.383, -5.204, 0.000, 5.218, 9.400, 987.504, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.021, -76.476, 0.926, -1.702, -0.196, -1.487, 0.000, 1.500, 9.400, 987.504, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.823, -36.520, 0.129, -1.473, 0.289, -5.209, -0.000, 5.218, 9.500, 987.604, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.041, -76.625, 0.926, -1.701, -0.196, -1.487, 0.000, 1.500, 9.500, 987.604, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.793, -37.041, 0.129, -1.487, 0.236, -5.214, -0.000, 5.220, 9.600, 987.704, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.060, -76.774, 0.926, -1.700, -0.194, -1.487, 0.000, 1.500, 9.600, 987.704, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.768, -37.562, 0.129, -1.499, 0.167, -5.217, -0.000, 5.219, 9.700, 987.804, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.078, -76.923, 0.925, -1.697, -0.191, -1.488, 0.000, 1.500, 9.700, 987.804, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.750, -38.084, 0.129, -1.510, 0.131, -5.219, 0.000, 5.221, 9.800, 987.904, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.097, -77.071, 0.925, -1.696, -0.189, -1.488, 0.000, 1.500, 9.800, 987.904, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.731, -38.606, 0.129, -1.518, 0.223, -5.215, 0.000, 5.220, 9.900, 988.004, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.115, -77.220, 0.925, -1.696, -0.187, -1.488, 0.000, 1.500, 9.900, 988.004, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.705, -39.127, 0.129, -1.518, 0.271, -5.213, -0.000, 5.220, 10.000, 988.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.134, -77.369, 0.924, -1.695, -0.187, -1.488, 0.000, 1.500, 10.000, 988.104, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.683, -39.648, 0.129, -1.522, 0.188, -5.216, 0.000, 5.219, 10.100, 988.204, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.152, -77.518, 0.924, -1.695, -0.186, -1.488, 0.000, 1.500, 10.100, 988.204, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.664, -40.170, 0.129, -1.526, 0.175, -5.217, 0.000, 5.219, 10.200, 988.304, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.171, -77.667, 0.924, -1.694, -0.185, -1.488, 0.000, 1.500, 10.200, 988.304, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.649, -40.692, 0.129, -1.531, 0.114, -5.218, 0.000, 5.219, 10.300, 988.404, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.188, -77.816, 0.923, -1.692, -0.183, -1.489, 0.000, 1.500, 10.300, 988.404, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.636, -41.213, 0.129, -1.536, 0.103, -5.218, 0.000, 5.219, 10.400, 988.504, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.206, -77.965, 0.923, -1.692, -0.182, -1.489, 0.000, 1.500, 10.400, 988.504, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.617, -41.735, 0.129, -1.534, 0.239, -5.212, -0.000, 5.217, 10.500, 988.604, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.224, -78.114, 0.922, -1.691, -0.181, -1.489, 0.000, 1.500, 10.500, 988.604, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.593, -42.256, 0.129, -1.531, 0.259, -5.212, 0.000, 5.218, 10.600, 988.704, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.242, -78.263, 0.922, -1.691, -0.180, -1.489, 0.000, 1.500, 10.600, 988.704, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.573, -42.777, 0.129, -1.532, 0.175, -5.215, 0.000, 5.218, 10.700, 988.804, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.260, -78.411, 0.922, -1.691, -0.180, -1.489, 0.000, 1.500, 10.700, 988.804, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.555, -43.299, 0.129, -1.534, 0.162, -5.216, 0.000, 5.219, 10.800, 988.904, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.278, -78.560, 0.921, -1.691, -0.180, -1.489, 0.000, 1.500, 10.800, 988.904, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.542, -43.821, 0.129, -1.538, 0.104, -5.218, 0.000, 5.219, 10.900, 989.004, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.295, -78.709, 0.921, -1.687, -0.177, -1.490, 0.000, 1.500, 10.900, 989.004, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.531, -44.342, 0.129, -1.542, 0.094, -5.219, -0.000, 5.219, 11.000, 989.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.312, -78.859, 0.921, -1.686, -0.173, -1.490, 0.000, 1.500, 11.000, 989.104, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.512, -44.864, 0.129, -1.538, 0.240, -5.211, -0.000, 5.217, 11.100, 989.204, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.328, -79.008, 0.920, -1.685, -0.172, -1.490, 0.000, 1.500, 11.100, 989.204, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.490, -45.385, 0.129, -1.535, 0.200, -5.213, 0.000, 5.217, 11.200, 989.304, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.345, -79.157, 0.920, -1.684, -0.170, -1.490, 0.000, 1.500, 11.200, 989.304, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.472, -45.906, 0.129, -1.536, 0.174, -5.215, -0.000, 5.218, 11.300, 989.404, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.362, -79.306, 0.920, -1.684, -0.170, -1.490, 0.000, 1.500, 11.300, 989.404, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.455, -46.428, 0.129, -1.537, 0.128, -5.217, -0.000, 5.219, 11.400, 989.504, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.379, -79.455, 0.920, -1.684, -0.170, -1.490, 0.000, 1.500, 11.400, 989.504, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.443, -46.950, 0.129, -1.541, 0.107, -5.218, 0.000, 5.219, 11.500, 989.604, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.384, -79.604, 0.919, -1.642, -0.142, -1.493, 0.000, 1.500, 11.500, 989.604, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.429, -47.471, 0.129, -1.541, 0.205, -5.213, 0.000, 5.217, 11.600, 989.704, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.377, -79.755, 0.919, -1.591, -0.073, -1.498, 0.000, 1.500, 11.600, 989.704, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.406, -47.993, 0.129, -1.536, 0.255, -5.211, -0.000, 5.218, 11.700, 989.804, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.370, -79.905, 0.919, -1.567, -0.022, -1.500, 0.000, 1.500, 11.700, 989.804, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.383, -48.514, 0.129, -1.534, 0.199, -5.214, 0.000, 5.218, 11.800, 989.904, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.364, -80.055, 0.919, -1.555, 0.008, -1.500, 0.000, 1.500, 11.800, 989.904, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.365, -49.035, 0.129, -1.535, 0.169, -5.216, 0.000, 5.219, 11.900, 990.004, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.359, -80.205, 0.919, -1.549, 0.024, -1.500, 0.000, 1.500, 11.900, 990.004, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.346, -49.557, 0.129, -1.534, 0.254, -5.211, -0.000, 5.217, 12.000, 990.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.355, -80.354, 0.919, -1.546, 0.033, -1.500, 0.000, 1.500, 12.000, 990.104, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.319, -50.078, 0.129, -1.529, 0.299, -5.209, 0.000, 5.218, 12.100, 990.204, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.342, -80.504, 0.919, -1.516, 0.056, -1.499, 0.000, 1.500, 12.100, 990.204, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.292, -50.599, 0.129, -1.526, 0.230, -5.213, 0.000, 5.218, 12.200, 990.304, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.321, -80.653, 0.919, -1.481, 0.105, -1.496, 0.000, 1.500, 12.200, 990.304, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.271, -51.120, 0.129, -1.528, 0.193, -5.215, 0.000, 5.218, 12.300, 990.404, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.301, -80.801, 0.919, -1.463, 0.141, -1.493, 0.000, 1.500, 12.300, 990.404, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.255, -51.642, 0.129, -1.532, 0.130, -5.217, 0.000, 5.218, 12.400, 990.504, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.281, -80.950, 0.919, -1.455, 0.162, -1.491, 0.000, 1.500, 12.400, 990.504, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.241, -52.164, 0.129, -1.536, 0.119, -5.218, -0.000, 5.219, 12.500, 990.604, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.262, -81.099, 0.919, -1.451, 0.173, -1.490, 0.000, 1.500, 12.500, 990.604, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.220, -52.685, 0.129, -1.534, 0.253, -5.211, -0.000, 5.217, 12.600, 990.704, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.243, -81.248, 0.920, -1.449, 0.179, -1.489, 0.000, 1.500, 12.600, 990.704, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.195, -53.206, 0.129, -1.530, 0.273, -5.211, -0.000, 5.218, 12.700, 990.804, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.217, -81.395, 0.920, -1.421, 0.200, -1.487, 0.000, 1.500, 12.700, 990.804, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.174, -53.727, 0.129, -1.531, 0.183, -5.215, 0.000, 5.218, 12.800, 990.904, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.183, -81.541, 0.920, -1.388, 0.245, -1.480, 0.000, 1.500, 12.800, 990.904, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.156, -54.249, 0.129, -1.533, 0.169, -5.216, 0.000, 5.219, 12.900, 991.004, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.149, -81.688, 0.921, -1.372, 0.278, -1.474, 0.000, 1.500, 12.900, 991.004, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.143, -54.771, 0.129, -1.537, 0.108, -5.218, -0.000, 5.219, 13.000, 991.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.116, -81.834, 0.921, -1.364, 0.298, -1.470, 0.000, 1.500, 13.000, 991.104, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.128, -55.292, 0.129, -1.538, 0.198, -5.213, -0.000, 5.217, 13.100, 991.204, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.084, -81.980, 0.921, -1.360, 0.308, -1.468, 0.000, 1.500, 13.100, 991.204, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.106, -55.813, 0.129, -1.535, 0.246, -5.212, -0.000, 5.218, 13.200, 991.304, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.052, -82.127, 0.922, -1.358, 0.314, -1.467, 0.000, 1.500, 13.200, 991.304, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.084, -56.335, 0.129, -1.533, 0.193, -5.214, 0.000, 5.218, 13.300, 991.404, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.020, -82.274, 0.922, -1.357, 0.316, -1.466, 0.000, 1.500, 13.300, 991.404, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.066, -56.856, 0.129, -1.534, 0.165, -5.216, 0.000, 5.219, 13.400, 991.504, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.985, -82.419, 0.923, -1.346, 0.325, -1.464, 0.000, 1.500, 13.400, 991.504, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.051, -57.378, 0.129, -1.537, 0.120, -5.217, -0.000, 5.219, 13.500, 991.604, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.947, -82.565, 0.923, -1.334, 0.342, -1.461, 0.000, 1.500, 13.500, 991.604, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.039, -57.900, 0.129, -1.541, 0.099, -5.218, -0.000, 5.219, 13.600, 991.704, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.909, -82.710, 0.924, -1.327, 0.354, -1.458, 0.000, 1.500, 13.600, 991.704, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.025, -58.421, 0.129, -1.541, 0.200, -5.213, -0.000, 5.217, 13.700, 991.804, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.872, -82.855, 0.924, -1.324, 0.362, -1.456, 0.000, 1.500, 13.700, 991.804, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.003, -58.943, 0.129, -1.537, 0.253, -5.211, -0.000, 5.217, 13.800, 991.904, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.835, -83.000, 0.925, -1.323, 0.366, -1.455, 0.000, 1.500, 13.800, 991.904, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.980, -59.464, 0.129, -1.534, 0.196, -5.214, 0.000, 5.218, 13.900, 992.004, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.798, -83.146, 0.925, -1.322, 0.368, -1.454, 0.000, 1.500, 13.900, 992.004, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.962, -59.985, 0.129, -1.535, 0.166, -5.216, -0.000, 5.219, 14.000, 992.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.761, -83.291, 0.926, -1.322, 0.369, -1.454, 0.000, 1.500, 14.000, 992.104, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.947, -60.507, 0.129, -1.537, 0.119, -5.217, 0.000, 5.219, 14.100, 992.204, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.714, -83.434, 0.926, -1.293, 0.394, -1.447, 0.000, 1.500, 14.100, 992.204, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.935, -61.029, 0.129, -1.541, 0.097, -5.218, 0.000, 5.219, 14.200, 992.304, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.668, -83.576, 0.927, -1.278, 0.418, -1.440, 0.000, 1.500, 14.200, 992.304, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.917, -61.550, 0.129, -1.538, 0.230, -5.212, -0.000, 5.217, 14.300, 992.404, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.622, -83.719, 0.927, -1.271, 0.434, -1.436, 0.000, 1.500, 14.300, 992.404, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.894, -62.071, 0.129, -1.534, 0.250, -5.212, -0.000, 5.218, 14.400, 992.504, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.576, -83.862, 0.928, -1.268, 0.443, -1.433, 0.000, 1.500, 14.400, 992.504, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.874, -62.593, 0.129, -1.535, 0.172, -5.215, 0.000, 5.218, 14.500, 992.604, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.531, -84.005, 0.929, -1.266, 0.447, -1.432, 0.000, 1.500, 14.500, 992.604, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.858, -63.114, 0.129, -1.536, 0.161, -5.217, 0.000, 5.219, 14.600, 992.704, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.485, -84.148, 0.929, -1.266, 0.450, -1.431, 0.000, 1.500, 14.600, 992.704, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.845, -63.636, 0.129, -1.539, 0.105, -5.218, -0.000, 5.219, 14.700, 992.804, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.440, -84.291, 0.930, -1.264, 0.452, -1.430, 0.000, 1.500, 14.700, 992.804, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.833, -64.158, 0.129, -1.543, 0.096, -5.219, -0.000, 5.220, 14.800, 992.904, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.394, -84.434, 0.931, -1.262, 0.455, -1.429, 0.000, 1.500, 14.800, 992.904, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.814, -64.679, 0.129, -1.539, 0.237, -5.212, -0.000, 5.217, 14.900, 993.004, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.348, -84.577, 0.931, -1.261, 0.457, -1.429, 0.000, 1.500, 14.900, 993.004, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.791, -65.200, 0.129, -1.535, 0.260, -5.212, 0.000, 5.218, 15.000, 993.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.302, -84.719, 0.932, -1.260, 0.458, -1.428, 0.000, 1.500, 15.000, 993.104, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.771, -65.722, 0.129, -1.534, 0.181, -5.215, 0.000, 5.218, 15.100, 993.204, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.256, -84.862, 0.933, -1.260, 0.459, -1.428, 0.000, 1.500, 15.100, 993.204, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.751, -66.243, 0.129, -1.533, 0.255, -5.211, -0.000, 5.217, 15.200, 993.304, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.210, -85.005, 0.933, -1.260, 0.459, -1.428, 0.000, 1.500, 15.200, 993.304, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.724, -66.764, 0.129, -1.529, 0.296, -5.209, -0.000, 5.218, 15.300, 993.404, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.162, -85.147, 0.934, -1.252, 0.464, -1.427, 0.000, 1.500, 15.300, 993.404, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.697, -67.285, 0.129, -1.526, 0.230, -5.213, 0.000, 5.218, 15.400, 993.504, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.112, -85.288, 0.935, -1.244, 0.475, -1.423, 0.000, 1.500, 15.400, 993.504, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.676, -67.807, 0.129, -1.528, 0.195, -5.215, 0.000, 5.219, 15.500, 993.604, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.062, -85.430, 0.935, -1.239, 0.483, -1.420, 0.000, 1.500, 15.500, 993.604, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.658, -68.328, 0.129, -1.531, 0.141, -5.216, -0.000, 5.218, 15.600, 993.704, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.012, -85.572, 0.936, -1.237, 0.488, -1.418, 0.000, 1.500, 15.600, 993.704, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.644, -68.850, 0.129, -1.535, 0.116, -5.218, -0.000, 5.219, 15.700, 993.804, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.963, -85.713, 0.937, -1.236, 0.491, -1.417, 0.000, 1.500, 15.700, 993.804, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.629, -69.372, 0.129, -1.536, 0.214, -5.213, -0.000, 5.217, 15.800, 993.904, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.913, -85.855, 0.937, -1.236, 0.492, -1.417, 0.000, 1.500, 15.800, 993.904, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.605, -69.893, 0.129, -1.532, 0.265, -5.211, -0.000, 5.218, 15.900, 994.004, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.864, -85.996, 0.938, -1.235, 0.493, -1.417, 0.000, 1.500, 15.900, 994.004, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.581, -70.414, 0.129, -1.530, 0.204, -5.214, 0.000, 5.218, 16.000, 994.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.814, -86.138, 0.939, -1.235, 0.494, -1.416, 0.000, 1.500, 16.000, 994.104, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.563, -70.935, 0.129, -1.532, 0.171, -5.216, -0.000, 5.218, 16.100, 994.204, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.766, -86.280, 0.940, -1.238, 0.492, -1.417, 0.000, 1.500, 16.100, 994.204, 0.000
