testNo ,repeatNo, agentNo, agentID, agentType, agentTypeNo, x, y, z, yaw, vel_x, vel_y, vel_z, speed, time, sim_time, fps
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -4.689, -125.744, 0.129, -1.670, -0.885, -5.140, 0.000, 5.216, 7.900, 296.727, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -10.823, -135.074, 0.129, -3.122, -5.219, -0.062, 0.000, 5.220, 7.900, 296.727, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -4.777, -126.257, 0.129, -1.692, -0.984, -5.126, 0.000, 5.219, 8.000, 296.827, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -11.345, -135.081, 0.129, -3.124, -5.220, -0.057, -0.000, 5.220, 8.000, 296.827, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -4.871, -126.771, 0.129, -1.712, -1.042, -5.118, 0.000, 5.223, 8.100, 296.927, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -11.866, -135.086, 0.129, -3.127, -5.220, -0.035, 0.000, 5.220, 8.100, 296.927, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -4.972, -127.283, 0.129, -1.729, -1.073, -5.114, 0.000, 5.225, 8.200, 297.027, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -12.388, -135.090, 0.129, -3.129, -5.220, -0.023, 0.000, 5.220, 8.200, 297.027, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -5.076, -127.795, 0.129, -1.742, -1.100, -5.108, 0.000, 5.225, 8.300, 297.127, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -12.910, -135.093, 0.129, -3.131, -5.220, -0.018, 0.000, 5.220, 8.300, 297.127, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -5.183, -128.306, 0.129, -1.753, -1.117, -5.104, 0.000, 5.225, 8.400, 297.227, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -13.432, -135.098, 0.129, -3.130, -5.214, -0.137, -0.000, 5.216, 8.400, 297.227, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -5.293, -128.817, 0.129, -1.762, -1.130, -5.100, -0.000, 5.224, 8.500, 297.327, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -13.954, -135.114, 0.129, -3.124, -5.213, -0.199, 0.000, 5.216, 8.500, 297.327, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -5.404, -129.327, 0.129, -1.770, -1.137, -5.098, 0.000, 5.223, 8.600, 297.427, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -14.475, -135.132, 0.129, -3.119, -5.215, -0.160, 0.000, 5.218, 8.600, 297.427, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -5.518, -129.837, 0.129, -1.777, -1.180, -5.086, -0.000, 5.221, 8.700, 297.527, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -14.997, -135.146, 0.129, -3.118, -5.217, -0.139, 0.000, 5.219, 8.700, 297.527, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -5.634, -130.346, 0.129, -1.783, -1.177, -5.086, -0.000, 5.221, 8.800, 297.627, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -15.518, -135.158, 0.129, -3.118, -5.218, -0.101, 0.000, 5.219, 8.800, 297.627, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -5.751, -130.855, 0.129, -1.787, -1.175, -5.086, -0.000, 5.220, 8.900, 297.727, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -16.040, -135.167, 0.129, -3.120, -5.219, -0.084, -0.000, 5.219, 8.900, 297.727, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -5.888, -131.355, 0.129, -1.806, -1.696, -4.877, -0.000, 5.163, 9.000, 297.827, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -16.562, -135.176, 0.129, -3.122, -5.219, -0.060, 0.000, 5.220, 9.000, 297.827, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -6.082, -131.823, 0.129, -1.861, -2.429, -4.410, -0.004, 5.035, 9.100, 297.927, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -17.084, -135.182, 0.129, -3.125, -5.220, -0.049, 0.000, 5.220, 9.100, 297.927, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -6.341, -132.235, 0.129, -1.948, -3.153, -3.721, -0.000, 4.877, 9.200, 298.027, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -17.606, -135.187, 0.129, -3.127, -5.220, -0.034, -0.000, 5.220, 9.200, 298.027, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -6.659, -132.584, 0.129, -2.057, -3.719, -3.102, 0.000, 4.843, 9.300, 298.127, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -18.128, -135.190, 0.129, -3.130, -5.220, -0.025, -0.000, 5.220, 9.300, 298.127, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -7.023, -132.893, 0.129, -2.169, -4.106, -2.775, 0.001, 4.956, 9.400, 298.227, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -18.649, -135.203, 0.129, -3.125, -5.213, -0.184, -0.000, 5.216, 9.400, 298.227, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -7.425, -133.171, 0.129, -2.278, -4.433, -2.430, 0.000, 5.055, 9.500, 298.327, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -19.171, -135.221, 0.129, -3.119, -5.213, -0.219, -0.000, 5.217, 9.500, 298.327, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -7.858, -133.423, 0.129, -2.381, -4.680, -2.175, 0.000, 5.160, 9.600, 298.427, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -19.692, -135.237, 0.129, -3.117, -5.216, -0.147, 0.000, 5.218, 9.600, 298.427, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -8.317, -133.652, 0.129, -2.474, -4.858, -1.973, 0.005, 5.243, 9.700, 298.527, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -20.214, -135.251, 0.129, -3.116, -5.217, -0.137, 0.000, 5.219, 9.700, 298.527, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -8.794, -133.861, 0.130, -2.555, -4.978, -1.798, 0.000, 5.293, 9.800, 298.627, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -20.736, -135.262, 0.129, -3.118, -5.218, -0.090, -0.000, 5.219, 9.800, 298.627, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -9.285, -134.052, 0.130, -2.624, -5.053, -1.640, -0.001, 5.312, 9.900, 298.727, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -21.258, -135.271, 0.129, -3.120, -5.219, -0.083, 0.000, 5.220, 9.900, 298.727, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -9.784, -134.227, 0.129, -2.681, -5.082, -1.575, -0.000, 5.320, 10.000, 298.827, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -21.779, -135.278, 0.129, -3.123, -5.219, -0.053, -0.000, 5.220, 10.000, 298.827, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -10.286, -134.395, 0.129, -2.725, -5.086, -1.517, -0.000, 5.308, 10.100, 298.927, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -22.301, -135.284, 0.129, -3.125, -5.220, -0.048, 0.000, 5.220, 10.100, 298.927, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -10.789, -134.558, 0.129, -2.758, -5.069, -1.516, -0.000, 5.291, 10.200, 299.027, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -22.823, -135.288, 0.129, -3.128, -5.220, -0.029, 0.000, 5.220, 10.200, 299.027, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -11.292, -134.715, 0.129, -2.784, -5.058, -1.474, -0.000, 5.269, 10.300, 299.127, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -23.345, -135.292, 0.129, -3.130, -5.220, -0.026, -0.000, 5.220, 10.300, 299.127, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -11.798, -134.847, 0.129, -2.819, -5.106, -1.039, -0.000, 5.211, 10.400, 299.227, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -23.867, -135.305, 0.129, -3.125, -5.212, -0.197, -0.000, 5.216, 10.400, 299.227, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -12.306, -134.949, 0.129, -2.861, -5.135, -0.720, -0.000, 5.185, 10.500, 299.327, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -24.388, -135.323, 0.129, -3.119, -5.214, -0.175, 0.000, 5.217, 10.500, 299.327, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -12.818, -135.023, 0.129, -2.905, -5.164, -0.533, -0.000, 5.191, 10.600, 299.427, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -24.910, -135.338, 0.129, -3.117, -5.216, -0.157, 0.000, 5.218, 10.600, 299.427, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -13.333, -135.084, 0.129, -2.942, -5.187, -0.473, 0.000, 5.208, 10.700, 299.527, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -25.431, -135.352, 0.129, -3.117, -5.217, -0.116, 0.000, 5.219, 10.700, 299.527, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -13.850, -135.140, 0.129, -2.971, -5.201, -0.438, 0.000, 5.220, 10.800, 299.627, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -25.953, -135.363, 0.129, -3.118, -5.218, -0.097, -0.000, 5.219, 10.800, 299.627, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -14.370, -135.187, 0.129, -2.997, -5.210, -0.312, -0.000, 5.220, 10.900, 299.727, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -26.475, -135.372, 0.129, -3.120, -5.219, -0.069, -0.000, 5.220, 10.900, 299.727, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -14.890, -135.221, 0.129, -3.022, -5.218, -0.236, -0.000, 5.224, 11.000, 299.827, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -26.997, -135.379, 0.129, -3.123, -5.219, -0.056, -0.000, 5.220, 11.000, 299.827, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -15.412, -135.249, 0.129, -3.044, -5.222, -0.156, -0.000, 5.224, 11.100, 299.927, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -27.519, -135.385, 0.129, -3.125, -5.220, -0.039, 0.000, 5.220, 11.100, 299.927, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -15.934, -135.268, 0.129, -3.063, -5.224, -0.110, 0.000, 5.226, 11.200, 300.027, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -28.041, -135.389, 0.129, -3.128, -5.220, -0.030, 0.000, 5.220, 11.200, 300.027, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -16.456, -135.281, 0.129, -3.080, -5.225, -0.057, -0.000, 5.225, 11.300, 300.127, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -28.562, -135.402, 0.129, -3.123, -5.213, -0.187, -0.000, 5.216, 11.300, 300.127, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -16.978, -135.290, 0.129, -3.094, -5.225, -0.038, -0.000, 5.225, 11.400, 300.227, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -29.084, -135.421, 0.129, -3.118, -5.213, -0.212, 0.000, 5.217, 11.400, 300.227, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -17.500, -135.296, 0.129, -3.106, -5.224, -0.015, -0.000, 5.224, 11.500, 300.327, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -29.605, -135.436, 0.129, -3.116, -5.216, -0.148, 0.000, 5.218, 11.500, 300.327, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -18.022, -135.300, 0.129, -3.115, -5.223, -0.004, 0.000, 5.223, 11.600, 300.427, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -30.127, -135.450, 0.129, -3.116, -5.217, -0.139, 0.000, 5.219, 11.600, 300.427, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -18.545, -135.303, 0.129, -3.122, -5.222, 0.004, 0.000, 5.222, 11.700, 300.527, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -30.648, -135.461, 0.129, -3.118, -5.218, -0.092, -0.000, 5.219, 11.700, 300.527, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -19.067, -135.304, 0.129, -3.127, -5.221, 0.007, -0.000, 5.221, 11.800, 300.627, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -31.170, -135.471, 0.129, -3.120, -5.219, -0.084, 0.000, 5.220, 11.800, 300.627, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -19.589, -135.304, 0.129, -3.131, -5.221, 0.010, -0.000, 5.221, 11.900, 300.727, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -31.692, -135.478, 0.129, -3.122, -5.219, -0.054, -0.000, 5.220, 11.900, 300.727, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -20.111, -135.305, 0.129, -3.135, -5.220, 0.010, -0.000, 5.220, 12.000, 300.827, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -32.214, -135.484, 0.129, -3.125, -5.220, -0.048, -0.000, 5.220, 12.000, 300.827, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -20.633, -135.304, 0.129, -3.137, -5.220, 0.010, -0.000, 5.220, 12.100, 300.927, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -32.736, -135.488, 0.129, -3.128, -5.220, -0.030, 0.000, 5.220, 12.100, 300.927, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -21.155, -135.304, 0.129, -3.139, -5.220, 0.009, -0.000, 5.220, 12.200, 301.027, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -33.258, -135.492, 0.129, -3.130, -5.220, -0.026, 0.000, 5.220, 12.200, 301.027, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -21.677, -135.303, 0.129, -3.140, -5.220, 0.009, -0.000, 5.220, 12.300, 301.127, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -33.779, -135.505, 0.129, -3.124, -5.212, -0.198, -0.000, 5.216, 12.300, 301.127, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -22.199, -135.303, 0.129, -3.141, -5.220, 0.007, -0.000, 5.220, 12.400, 301.227, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -34.301, -135.523, 0.129, -3.119, -5.214, -0.172, 0.000, 5.217, 12.400, 301.227, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -22.721, -135.302, 0.129, -3.141, -5.220, 0.006, -0.000, 5.220, 12.500, 301.327, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -34.822, -135.538, 0.129, -3.117, -5.216, -0.152, 0.000, 5.218, 12.500, 301.327, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -23.243, -135.302, 0.129, -3.142, -5.220, 0.005, -0.000, 5.220, 12.600, 301.427, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -35.344, -135.551, 0.129, -3.117, -5.217, -0.113, -0.000, 5.219, 12.600, 301.427, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -23.765, -135.302, 0.129, 3.141, -5.220, 0.004, -0.000, 5.220, 12.700, 301.527, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -35.866, -135.562, 0.129, -3.119, -5.218, -0.095, -0.000, 5.219, 12.700, 301.527, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -24.287, -135.301, 0.129, 3.141, -5.220, 0.003, 0.000, 5.220, 12.800, 301.627, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -36.388, -135.571, 0.129, -3.121, -5.219, -0.069, -0.000, 5.220, 12.800, 301.627, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -24.809, -135.301, 0.129, 3.141, -5.220, 0.003, 0.000, 5.220, 12.900, 301.727, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -36.909, -135.578, 0.129, -3.123, -5.220, -0.056, -0.000, 5.220, 12.900, 301.727, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -25.331, -135.301, 0.129, 3.141, -5.220, 0.002, 0.000, 5.220, 13.000, 301.827, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -37.431, -135.584, 0.129, -3.126, -5.220, -0.039, 0.000, 5.220, 13.000, 301.827, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -25.853, -135.301, 0.129, 3.141, -5.220, 0.002, 0.000, 5.220, 13.100, 301.927, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -37.953, -135.588, 0.129, -3.128, -5.220, -0.032, 0.000, 5.220, 13.100, 301.927, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -26.375, -135.301, 0.129, 3.141, -5.220, 0.001, 0.000, 5.220, 13.200, 302.027, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -38.475, -135.592, 0.129, -3.130, -5.220, -0.026, -0.000, 5.220, 13.200, 302.027, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -26.896, -135.304, 0.129, -3.139, -5.215, -0.116, 0.000, 5.216, 13.300, 302.127, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -38.997, -135.594, 0.129, -3.132, -5.220, -0.017, -0.000, 5.220, 13.300, 302.127, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -27.418, -135.317, 0.129, -3.131, -5.213, -0.186, -0.000, 5.216, 13.400, 302.227, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -39.519, -135.606, 0.129, -3.127, -5.213, -0.182, -0.000, 5.216, 13.400, 302.227, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -27.939, -135.333, 0.129, -3.125, -5.215, -0.153, 0.000, 5.218, 13.500, 302.327, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -40.040, -135.624, 0.129, -3.120, -5.213, -0.209, -0.000, 5.217, 13.500, 302.327, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -28.461, -135.346, 0.129, -3.123, -5.217, -0.134, 0.000, 5.219, 13.600, 302.427, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -40.562, -135.639, 0.129, -3.118, -5.216, -0.145, 0.000, 5.218, 13.600, 302.427, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -28.983, -135.358, 0.129, -3.122, -5.218, -0.102, -0.000, 5.219, 13.700, 302.527, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -41.083, -135.653, 0.129, -3.118, -5.217, -0.136, 0.000, 5.219, 13.700, 302.527, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -29.504, -135.367, 0.129, -3.122, -5.219, -0.087, 0.000, 5.220, 13.800, 302.627, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -41.605, -135.664, 0.129, -3.119, -5.218, -0.089, 0.000, 5.219, 13.800, 302.627, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -30.026, -135.374, 0.129, -3.124, -5.220, -0.057, 0.000, 5.220, 13.900, 302.727, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -42.127, -135.673, 0.129, -3.121, -5.219, -0.082, 0.000, 5.220, 13.900, 302.727, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -30.548, -135.381, 0.129, -3.126, -5.220, -0.052, -0.000, 5.220, 14.000, 302.827, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -42.649, -135.679, 0.129, -3.123, -5.219, -0.051, 0.000, 5.220, 14.000, 302.827, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -31.070, -135.385, 0.129, -3.128, -5.220, -0.034, -0.000, 5.220, 14.100, 302.927, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -43.171, -135.685, 0.129, -3.126, -5.220, -0.035, -0.000, 5.220, 14.100, 302.927, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -31.592, -135.389, 0.129, -3.130, -5.220, -0.030, 0.000, 5.220, 14.200, 303.027, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -43.693, -135.688, 0.129, -3.129, -5.220, -0.027, -0.000, 5.220, 14.200, 303.027, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -32.114, -135.392, 0.129, -3.132, -5.220, -0.019, 0.000, 5.220, 14.300, 303.127, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -44.215, -135.695, 0.129, -3.128, -5.214, -0.144, 0.000, 5.216, 14.300, 303.127, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -32.636, -135.394, 0.129, -3.134, -5.220, -0.017, -0.000, 5.220, 14.400, 303.227, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -44.736, -135.712, 0.129, -3.122, -5.213, -0.204, 0.000, 5.217, 14.400, 303.227, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -33.158, -135.396, 0.129, -3.135, -5.220, -0.010, 0.000, 5.220, 14.500, 303.327, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -45.257, -135.729, 0.129, -3.117, -5.215, -0.164, 0.000, 5.218, 14.500, 303.327, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -33.680, -135.397, 0.129, -3.136, -5.220, -0.007, -0.000, 5.220, 14.600, 303.427, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -45.779, -135.744, 0.129, -3.117, -5.217, -0.142, -0.000, 5.219, 14.600, 303.427, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -34.202, -135.398, 0.129, -3.138, -5.220, -0.005, -0.000, 5.220, 14.700, 303.527, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -46.301, -135.757, 0.129, -3.117, -5.218, -0.104, -0.000, 5.219, 14.700, 303.527, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -34.723, -135.399, 0.129, -3.138, -5.175, -0.014, -0.000, 5.175, 14.800, 303.627, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -46.823, -135.766, 0.129, -3.119, -5.219, -0.086, -0.000, 5.219, 14.800, 303.627, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -35.219, -135.401, 0.129, -3.138, -4.713, -0.016, -0.004, 4.713, 14.900, 303.727, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -47.344, -135.775, 0.129, -3.121, -5.219, -0.061, 0.000, 5.220, 14.900, 303.727, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -35.643, -135.402, 0.130, -3.138, -3.785, -0.013, -0.000, 3.785, 15.000, 303.827, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -47.866, -135.781, 0.129, -3.124, -5.220, -0.050, 0.000, 5.220, 15.000, 303.827, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -35.962, -135.403, 0.130, -3.138, -2.716, -0.009, 0.001, 2.716, 15.100, 303.927, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -48.388, -135.786, 0.129, -3.126, -5.220, -0.034, 0.000, 5.220, 15.100, 303.927, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -36.175, -135.404, 0.130, -3.138, -1.649, -0.006, 0.000, 1.649, 15.200, 304.027, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -48.910, -135.790, 0.129, -3.129, -5.220, -0.027, 0.000, 5.220, 15.200, 304.027, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -36.281, -135.404, 0.130, -3.138, -0.582, -0.002, 0.000, 0.582, 15.300, 304.127, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -49.432, -135.803, 0.129, -3.124, -5.213, -0.184, -0.000, 5.216, 15.300, 304.127, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -36.293, -135.404, 0.130, -3.138, 0.001, -0.000, 0.000, 0.001, 15.400, 304.227, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -49.953, -135.821, 0.129, -3.119, -5.213, -0.208, -0.000, 5.217, 15.400, 304.227, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -36.294, -135.404, 0.130, -3.138, 0.001, 0.000, 0.000, 0.001, 15.500, 304.327, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -50.475, -135.836, 0.129, -3.117, -5.216, -0.146, 0.000, 5.218, 15.500, 304.327, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -36.294, -135.404, 0.130, -3.138, 0.001, 0.000, 0.000, 0.001, 15.600, 304.427, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -50.996, -135.850, 0.129, -3.116, -5.217, -0.138, 0.000, 5.219, 15.600, 304.427, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -36.294, -135.404, 0.129, -3.138, 0.000, 0.000, -0.000, 0.000, 15.700, 304.527, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -51.518, -135.861, 0.129, -3.118, -5.218, -0.094, 0.000, 5.219, 15.700, 304.527, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -36.294, -135.404, 0.129, -3.138, 0.000, 0.000, -0.000, 0.000, 15.800, 304.627, 0.000
0, 0, 2, 265, vehicle.mercedes-benz.coupe, 3, -52.040, -135.871, 0.129, -3.120, -5.219, -0.087, -0.000, 5.220, 15.800, 304.627, 0.000
0, 0, 1, 264, vehicle.mercedes-benz.coupe, 3, -36.294, -135.404, 0.129, -3.138, 0.000, 0.000, -0.000, 0.000, 15.900, 304.727, 0.000
